
../Instances/KP/kp10.txt	SA | ILS | VNS | BRKGA | BRKGA-CS | PSO | GA | LNS | GRASP | 	5	-31.000000	-31.000000	-31.000000	-31.000000	-31.000000	-31.000000	-31.000000	0.002	2.000
../Instances/KP/kp50.txt	SA | ILS | VNS | BRKGA | BRKGA-CS | PSO | GA | LNS | GRASP | 	5	-149.000000	-149.000000	-149.000000	-149.000000	-149.000000	-149.000000	-149.000000	0.222	5.001
/mnt/c/Users/felip/OneDrive/Documentos/GitHub/PO_Ball/Problems/Sequenciamento/instances/300_15_v2.txt	SA | ILS | VNS | BRKGA | BRKGA-CS | PSO | GA | LNS | GRASP | IPR | 	10	760.642107	724.953621	700.197972	704.340088	705.455686	741.502506	745.013536	728.511615	726.894038	756.029476	700.197972	729.354065	148.423	150.210
/mnt/c/Users/felip/OneDrive/Documentos/GitHub/PO_Ball/Problems/Sequenciamento/instances/400_5_v2.txt	SA | ILS | VNS | BRKGA | BRKGA-CS | PSO | GA | LNS | GRASP | IPR | 	10	963.487193	908.045073	968.611872	928.310191	961.232655	967.117665	943.687849	983.215255	976.188493	931.421878	908.045073	953.131812	150.225	150.337
/mnt/c/Users/felip/OneDrive/Documentos/GitHub/PO_Ball/Problems/Sequenciamento/instances/400_10_v2.txt	SA | ILS | VNS | BRKGA | BRKGA-CS | PSO | GA | LNS | GRASP | IPR | 	10	990.068695	1031.426853	991.201156	973.288614	986.362647	1021.504221	1008.132144	1019.257974	889.907187	948.004536	889.907187	985.915403	150.379	150.413
/mnt/c/Users/felip/OneDrive/Documentos/GitHub/PO_Ball/Problems/Sequenciamento/instances/400_15_v2.txt	SA | ILS | VNS | BRKGA | BRKGA-CS | PSO | GA | LNS | GRASP | IPR | 	10	962.139463	938.371361	993.127209	973.343591	895.836064	992.281062	898.117500	892.912598	897.855765	885.191004	885.191004	932.917562	150.318	150.397
/mnt/c/Users/felip/OneDrive/Documentos/GitHub/PO_Ball/Problems/Sequenciamento/instances/500_5_v2.txt	SA | ILS | VNS | BRKGA | BRKGA-CS | PSO | GA | LNS | GRASP | IPR | 	10	1039.545474	1118.002081	1117.129817	1156.367066	1114.685494	1118.440701	1159.300959	1079.814598	1126.485902	1178.515199	1039.545474	1120.828729	150.606	150.673
/mnt/c/Users/felip/OneDrive/Documentos/GitHub/PO_Ball/Problems/Sequenciamento/instances/500_10_v2.txt	SA | ILS | VNS | BRKGA | BRKGA-CS | PSO | GA | LNS | GRASP | IPR | 	10	1120.621714	1172.328159	1156.262841	1236.164084	1181.599077	1086.834864	1235.632895	1110.946784	1151.834259	1239.343146	1086.834864	1169.156782	150.645	150.713
/mnt/c/Users/felip/OneDrive/Documentos/GitHub/PO_Ball/Problems/Sequenciamento/instances/500_15_v2.txt	SA | ILS | VNS | BRKGA | BRKGA-CS | PSO | GA | LNS | GRASP | IPR | 	10	1031.227476	1082.740332	1127.867781	1072.532373	1094.104073	1087.507294	1160.944138	1101.852949	1126.664303	1202.001675	1031.227476	1108.744239	150.826	151.054
/mnt/c/Users/felip/OneDrive/Documentos/GitHub/PO_Ball/Problems/Sequenciamento/instances/600_5_v2.txt	SA | ILS | VNS | BRKGA | BRKGA-CS | PSO | GA | LNS | GRASP | IPR | 	10	1256.702376	1290.881211	1328.895484	1337.102071	1332.281302	1275.370684	1294.684357	1283.118345	1340.005536	1296.833277	1256.702376	1303.587464	150.794	150.903
/mnt/c/Users/felip/OneDrive/Documentos/GitHub/PO_Ball/Problems/Sequenciamento/instances/600_10_v2.txt	SA | ILS | VNS | BRKGA | BRKGA-CS | PSO | GA | LNS | GRASP | IPR | 	10	1221.051509	1225.654751	1370.335994	1294.299181	1276.765988	1403.300900	1333.208035	1367.386980	1262.988448	1336.790315	1221.051509	1309.178210	150.961	151.173
/mnt/c/Users/felip/OneDrive/Documentos/GitHub/PO_Ball/Problems/Sequenciamento/instances/600_15_v2.txt	SA | ILS | VNS | BRKGA | BRKGA-CS | PSO | GA | LNS | GRASP | IPR | 	10	1254.966442	1267.712903	1341.307798	1388.063774	1325.681452	1334.290434	1326.275519	1297.355700	1268.637127	1309.822420	1254.966442	1311.411357	151.081	151.234
/mnt/c/Users/felip/OneDrive/Documentos/GitHub/PO_Ball/Problems/Sequenciamento/instances/700_5_v2.txt	SA | ILS | VNS | BRKGA | BRKGA-CS | PSO | GA | LNS | GRASP | IPR | 	10	1437.534662	1447.864226	1426.819206	1628.082909	1434.794558	1554.290106	1480.808098	1477.805048	1518.644030	1445.750110	1426.819206	1485.239295	151.610	151.768
/mnt/c/Users/felip/OneDrive/Documentos/GitHub/PO_Ball/Problems/Sequenciamento/instances/700_10_v2.txt	SA | ILS | VNS | BRKGA | BRKGA-CS | PSO | GA | LNS | GRASP | IPR | 	10	1661.711728	1526.889485	1515.939920	1443.511071	1532.658079	1535.002778	1468.165278	1469.523029	1429.145097	1581.685288	1429.145097	1516.423175	151.289	151.425
/mnt/c/Users/felip/OneDrive/Documentos/GitHub/PO_Ball/Problems/Sequenciamento/instances/700_15_v2.txt	SA | ILS | VNS | BRKGA | BRKGA-CS | PSO | GA | LNS | GRASP | IPR | 	10	1455.614721	1428.149749	1485.063636	1448.327001	1460.086712	1525.840545	1401.986400	1432.251934	1478.442785	1513.137162	1401.986400	1462.890064	151.760	151.973
